       Wavelength             Transmission
3.252983000000000402e+00 6.984582920611439975e-03
3.256231000000000098e+00 7.066385420611440323e-03
3.259482999999999908e+00 7.004556920611439835e-03
3.262736999999999998e+00 7.033804420611440046e-03
3.265994999999999759e+00 6.951806920611439990e-03
3.269257000000000080e+00 7.014712420611439979e-03
3.272520999999999791e+00 6.981525420611440352e-03
3.275789000000000062e+00 7.014916920611439892e-03
3.279059999999999864e+00 6.992226920611440202e-03
3.282334000000000085e+00 6.953805420611440177e-03
3.285611999999999977e+00 7.048468420611440216e-03
3.288892000000000149e+00 6.965059420611440649e-03
3.292177000000000131e+00 7.013633420611439795e-03
3.295463999999999949e+00 6.988741920611440082e-03
3.298754999999999882e+00 6.994257920611439763e-03
3.302048000000000094e+00 6.954210920611440111e-03
3.305346000000000117e+00 7.004609920611439694e-03
3.308645999999999976e+00 6.981353920611440417e-03
3.311949999999999950e+00 7.128831420611440178e-03
3.315257000000000343e+00 7.036139420611440057e-03
3.318567999999999962e+00 7.030203920611440005e-03
3.321880999999999862e+00 7.313045920611440168e-03
3.325197999999999876e+00 7.255413420611440262e-03
3.328519000000000005e+00 7.208051420611439816e-03
3.331841999999999970e+00 7.167165920611440026e-03
3.335169000000000050e+00 7.097109920611440262e-03
3.338499999999999801e+00 7.004807920611440426e-03
3.341833000000000276e+00 7.080488420611440008e-03
3.345169999999999977e+00 7.008415420611440252e-03
3.348510000000000097e+00 7.069093920611439763e-03
3.351853999999999889e+00 6.986858920611439816e-03
3.355201000000000100e+00 6.988530920611440121e-03
3.358550999999999842e+00 7.024218420611440250e-03
3.361904999999999699e+00 6.960541420611440419e-03
3.365261999999999976e+00 6.976730920611439943e-03
3.368621999999999783e+00 7.321431420611439547e-03
3.371986000000000150e+00 7.030095920611440473e-03
3.375353000000000048e+00 7.022262920611439981e-03
3.378722999999999921e+00 6.995807420611440362e-03
3.382096999999999909e+00 7.006260920611439777e-03
3.385474000000000316e+00 6.998595420611439591e-03
3.388854999999999951e+00 7.013666420611439772e-03
3.392239000000000004e+00 7.057079920611440335e-03
3.395626000000000033e+00 7.086353920611440475e-03
3.399016999999999733e+00 6.996758920611440002e-03
3.402410999999999852e+00 6.988516420611439947e-03
3.405807999999999947e+00 7.001245420611440333e-03
3.409209000000000156e+00 7.012913420611440601e-03
3.412612999999999897e+00 7.076735920611440175e-03
3.416020999999999752e+00 7.027231920611439614e-03
3.419432000000000027e+00 7.122226420611440373e-03
3.422846000000000277e+00 6.990344920611440277e-03
3.426264000000000198e+00 7.039444420611440378e-03
3.429685000000000095e+00 7.068436420611439765e-03
3.433110000000000106e+00 6.998348920611440101e-03
3.436537999999999649e+00 7.000923420611440684e-03
3.439970000000000194e+00 7.051551920611440032e-03
3.443404000000000131e+00 7.011076920611440146e-03
3.446842999999999879e+00 7.000161420611440179e-03
3.450285000000000046e+00 6.961533920611440163e-03
3.453730000000000189e+00 7.078785920611440144e-03
3.457179000000000002e+00 7.055889420611439859e-03
3.460631000000000235e+00 7.015412920611439895e-03
3.464085999999999999e+00 7.051966920611440169e-03
3.467544999999999877e+00 6.967370920611440019e-03
3.471008000000000315e+00 7.012831420611440394e-03
3.474474000000000284e+00 6.986686920611440144e-03
3.477942999999999785e+00 7.003419920611439822e-03
3.481415999999999844e+00 6.997376920611439975e-03
3.484891999999999879e+00 6.961645420611440455e-03
3.488372000000000028e+00 7.072094420611439898e-03
3.491854999999999709e+00 7.110573420611440015e-03
3.495341999999999949e+00 7.056141920611440528e-03
3.498831999999999720e+00 6.995911420611440265e-03
3.502326000000000050e+00 7.033355920611440194e-03
3.505822999999999912e+00 7.124161420611440157e-03
3.509323999999999888e+00 6.933394920611440221e-03
3.512827999999999840e+00 6.949496920611440698e-03
3.516335999999999906e+00 6.965961920611440060e-03
3.519846999999999948e+00 6.952084920611440247e-03
3.523361999999999661e+00 6.961284420611439649e-03
3.526879999999999793e+00 6.999917920611439977e-03
3.530402000000000040e+00 6.986234420611440663e-03
3.533926999999999818e+00 7.055417420611440234e-03
3.537456000000000156e+00 7.031581420611440064e-03
3.540988000000000024e+00 7.129085420611440058e-03
3.544524000000000008e+00 7.027105420611440278e-03
3.548062999999999967e+00 6.958748920611440222e-03
3.551606000000000041e+00 6.994376920611439577e-03
3.555151999999999646e+00 6.955684920611439684e-03
3.558701999999999810e+00 6.961073920611440292e-03
3.562255999999999645e+00 6.953262420611439759e-03
3.565812999999999899e+00 6.961992420611439955e-03
